YEAR;PLAYER;POS;HGT;WGT;BMI;WNGSPN;STNDRCH;HANDL;HANDW;STNDVERT;LPVERT;LANE;SHUTTLE;SPRINT;BAR;PAN;PBHGT;PDHGT;Pk;College;Tm
2009;Evans, Tyreke;PG-SG;76.0;220.6;26.8;83.25;104.0;;;28.5;34.0;11.81;;3.17;109.5%;;132.5;138.0;4.0;Memphis;SAC
2009;Flynn, Jonny;PG;71.25;195.6;27.1;76.0;95.5;;;33.0;40.0;10.86;;3.23;106.7%;;128.5;135.5;6.0;Syracuse;MIN
2009;Gibson, Taj;PF;80.5;214.4;23.3;88.0;109.0;;;25.5;30.0;11.56;;3.41;109.3%;;134.5;139.0;26.0;USC;CHI
2009;Green, Danny;SG-SF;77.25;208.0;24.5;82.0;103.0;;;29.0;33.0;11.3;;3.3;106.1%;;132.0;136.0;46.0;UNC;CLE
2009;Griffin, Blake;PF;80.5;248.4;26.9;83.25;105.0;;;32.0;35.5;10.95;;3.28;103.4%;;137.0;140.5;1.0;Oklahoma;LAC
2009;Hansbrough, Tyler;PF;80.25;234.2;25.6;83.5;106.0;;;27.5;34.0;11.12;;3.27;104.0%;;133.5;140.0;13.0;UNC;IND
2009;Harden, James;SG;76.0;222.0;27.0;82.75;103.5;;;31.5;37.0;11.1;;3.13;108.9%;;135.0;140.5;3.0;Arizona State;OKC
2009;Henderson, Gerald;SG-SF;76.0;214.6;26.1;82.25;102.5;;;31.5;35.0;11.17;;3.14;108.2%;;134.0;137.5;12.0;Duke;CHA
2009;Heytvelt, Josh;PF-C;82.0;246.2;25.7;85.25;108.0;;;28.5;34.0;11.67;;3.38;104.0%;;136.5;142.0;;;
2009;Hill, Jordan;PF-C;81.25;232.4;24.7;85.5;108.0;;;31.0;35.0;12.23;;3.3;105.2%;;139.0;143.0;8.0;Arizona;NYK
2009;Holiday, Jrue;PG-SG;75.25;199.0;24.7;79.0;100.5;;;28.5;34.0;10.64;;3.21;105.0%;;129.0;134.5;17.0;UCLA;PHI
2009;Ingles, Joe;SF;79.75;209.2;23.1;82.25;105.0;;;26.0;31.0;10.66;;3.3;103.1%;;131.0;136.0;;;
2009;Johnson, James;SF-PF;79.0;257.2;29.0;84.75;105.5;;;30.5;35.0;11.21;;3.23;107.3%;;136.0;140.5;16.0;Wake Forest;CHI
2009;Lawson, Ty;PG;71.25;196.6;27.2;72.75;94.5;;;29.0;36.5;10.98;;3.12;102.1%;;123.5;131.0;18.0;UNC;MIN
2009;Maynor, Eric;PG;74.25;163.6;20.9;74.5;97.0;;;28.5;31.5;10.78;;3.19;100.3%;;125.5;128.5;20.0;VCU;UTA
2009;McClinton, Jack;SG-PG;71.75;185.2;25.3;74.5;96.0;;;30.0;36.5;10.44;;3.21;103.8%;;126.0;132.5;51.0;Miami (FL);SAS
2009;McNeal, Jerel;SG;73.5;190.4;24.8;79.25;99.5;;;31.5;36.5;10.61;;3.25;107.8%;;131.0;136.0;;;
2009;Meeks, Jodie;SG;75.0;211.4;26.4;76.5;98.0;;;28.5;37.0;10.96;;3.1;102.0%;;126.5;135.0;41.0;Kentucky;MIL
2009;Mills, Patty;PG;71.25;175.4;24.3;74.0;95.0;;;27.5;33.0;10.87;;3.1;103.9%;;122.5;128.0;55.0;Saint Mary's;POR
2009;Mullens, Byron;C;83.75;258.2;25.9;85.5;111.0;;;28.5;32.5;11.1;;3.45;102.1%;;139.5;143.5;24.0;Ohio State;DAL
2009;Price, A.J.;PG;72.5;192.8;25.8;75.75;97.0;;;26.0;31.0;10.99;;3.22;104.5%;;123.0;128.0;52.0;UConn;IND
2009;Summers, DaJuan;SF;79.25;243.0;27.2;84.75;106.5;;;29.5;34.5;10.94;;3.17;106.9%;;136.0;141.0;35.0;Georgetown;DET
2009;Taylor, Jermaine;SG;75.5;207.4;25.6;80.75;101.0;;;34.0;37.5;11.54;;3.32;107.0%;;135.0;138.5;32.0;Central Florida;WAS
2009;Teague, Jeff;PG;72.25;175.2;23.6;79.5;98.5;;;30.5;36.5;11.05;;3.18;110.0%;;129.0;135.0;19.0;Wake Forest;ATL
2009;Thabeet, Hasheem;C;85.25;267.2;25.8;90.25;113.0;;;;;;;;105.9%;;;;2.0;UConn;MEM
2009;Williams, Terrence;SG-SF;77.0;213.2;25.3;81.0;103.5;;;30.5;37.0;11.15;;3.18;105.2%;;134.0;140.5;11.0;Louisville;BRK
2009;Young, Sam;SF-SG;77.25;222.8;26.2;82.75;105.5;;;27.5;33.0;11.47;;3.45;107.1%;;133.0;138.5;36.0;Pitt;MEM
2008;Alexander, Joe;SF-PF;79.25;220.0;24.6;83.5;106.0;;;32.5;38.5;11.33;;2.99;105.4%;;138.5;144.5;8.0;West Virginia;MIL
2008;Arthur, Darrell;PF;79.5;216.0;24.0;82.75;107.0;;;28.5;30.0;12.18;;3.14;104.1%;;135.5;137.0;27.0;Kansas;NOP
2008;Augustin, D.J.;PG;70.0;171.5;24.6;75.5;94.5;;;28.5;35.0;11.27;;3.07;107.9%;;123.0;129.5;9.0;Texas;CHA
2008;Bayless, Jerryd;PG-SG;73.75;204.0;26.4;75.5;97.0;;;31.0;38.0;11.26;;3.07;102.4%;;128.0;135.0;11.0;Arizona;IND
2008;Beasley, Michael;PF-SF;79.0;239.0;26.9;84.25;107.0;;;30.0;35.0;11.06;;3.24;106.6%;;137.0;142.0;2.0;Kansas State;MIA
2008;Bradley, Ramel;PG-SG;73.25;184.0;24.1;77.0;98.0;;;24.5;29.5;10.68;;3.24;105.1%;;122.5;127.5;;;
2008;Brazelton, Tyrone;PG;70.0;166.0;23.8;73.75;94.0;;;30.0;34.0;11.59;;3.25;105.4%;;124.0;128.0;;;
2008;Brown, Takais;PF;79.25;252.0;28.2;82.0;106.0;;;29.0;31.0;12.47;;3.25;103.5%;;135.0;137.0;;;
2008;Brumbaugh, Keith;SF-PF;79.5;190.0;21.1;79.25;104.5;;;26.0;27.0;11.65;;3.28;99.7%;;130.5;131.5;;;
2008;Burrell, Stanley;PG;73.5;201.0;26.2;78.25;97.5;;;29.5;34.5;11.19;;3.19;106.5%;;127.0;132.0;;;
2008;Butch, Brian;C-PF;81.5;229.6;24.3;83.25;108.0;;;24.0;26.5;11.87;;3.52;102.1%;;132.0;134.5;;;
2008;Butler, Jamar;PG;72.25;182.0;24.5;76.75;97.0;;;;;;;;106.2%;;;;;;
2008;Calathes, Pat;SF-PF;80.75;204.0;22.0;81.75;106.0;;;;;;;;101.2%;;;;;;
2008;Crawford, Joe;SG;75.0;213.0;26.6;77.75;99.5;;;31.0;36.0;11.67;;3.22;103.7%;;130.5;135.5;58.0;Kentucky;LAL
2008;Daniels, Chris;C-PF;80.25;256.0;27.9;84.5;109.0;;;26.0;28.5;12.72;;3.56;105.3%;;135.0;137.5;;;
2008;Dorsey, Joey;PF-C;78.25;265.0;30.4;85.75;107.0;;;27.5;33.0;11.84;;3.2;109.6%;;134.5;140.0;33.0;Memphis;POR
2008;Dove, Marcus;SF-PF;78.75;208.0;23.6;83.5;105.0;;;27.5;33.5;11.59;;3.26;106.0%;;132.5;138.5;;;
2008;Duncan, Josh;PF;80.0;230.0;25.3;83.5;104.5;;;28.0;32.0;12.47;;3.26;104.4%;;132.5;136.5;;;
2008;Elegar, Frank;PF;79.25;210.0;23.5;87.25;106.0;;;33.5;37.5;11.86;;3.17;110.1%;;139.5;143.5;;;
2008;Ewing Jr., Patrick;SF-PF;78.0;224.0;25.9;84.25;97.5;;;35.0;42.0;11.77;;3.43;108.0%;;132.5;139.5;43.0;Georgetown;SAC
2008;Forbes, Gary;SG;76.5;220.5;26.5;83.25;104.5;;;27.5;33.5;11.45;;3.25;108.8%;;132.0;138.0;;;
2008;Foster, Shan;SG;76.0;194.5;23.7;83.5;103.5;;;30.0;33.0;12.3;;3.24;109.9%;;133.5;136.5;51.0;Vanderbilt;DAL
2008;Giddens, J.R.;SG;76.0;208.0;25.3;83.25;103.0;;;;;;;;109.5%;;;;30.0;New Mexico;BOS
2008;Gist, James;PF;79.0;220.0;24.8;88.0;107.5;;;30.5;35.0;11.37;;3.14;111.4%;;138.0;142.5;57.0;Maryland;SAS
2008;Golubovic, Vladimir;C;83.25;258.0;26.2;86.5;111.5;;;21.5;27.0;12.4;;3.33;103.9%;;133.0;138.5;;;
2008;Gordon, Eric;SG;74.0;222.0;28.5;81.0;99.0;;;32.0;40.0;10.81;;3.01;109.5%;;131.0;139.0;7.0;Indiana;LAC
2008;Gransberry, Kentrell;C;78.75;290.0;32.9;82.25;106.0;;;24.5;27.5;12.16;;3.32;104.4%;;130.5;133.5;;;
2008;Greene, Donte;SF-PF;80.25;221.0;24.1;82.0;108.0;;;27.5;31.5;11.21;;3.2;102.2%;;135.5;139.5;28.0;Syracuse;MEM
2008;Hairston, Malik;SG;76.25;204.0;24.7;81.0;103.5;;;30.5;38.0;11.33;;3.08;106.2%;;134.0;141.5;48.0;Oregon;PHO
2008;Hardin, DeVon;C-PF;81.5;235.0;24.9;87.0;109.5;;;29.5;32.0;11.49;;3.33;106.7%;;139.0;141.5;50.0;California;OKC
2008;Hendrix, Richard;PF;78.75;250.0;28.3;87.0;108.0;;;26.5;28.0;10.62;;3.27;110.5%;;134.5;136.0;49.0;Alabama;GSW
2008;Hill, George;PG;73.25;181.0;23.7;81.0;97.5;;;34.0;37.5;12.2;;3.07;110.6%;;131.5;135.0;26.0;IUPUI;SAS
2008;Hines, Kyle;SF-PF;75.75;234.0;28.7;85.25;104.5;;;28.5;33.0;12.17;;3.4;112.5%;;133.0;137.5;;;
2008;Hubalek, Jiri;C-PF;81.5;226.0;23.9;82.75;109.0;;;20.5;26.0;12.26;;3.54;101.5%;;129.5;135.0;;;
2008;Hudson, Lester;PG;71.75;196.0;26.8;80.75;98.5;;;30.5;36.0;11.15;;3.16;112.5%;;129.0;134.5;58.0;University of Tennessee at Martin;BOS
2008;Hunter, Othello;PF-SF;78.5;220.0;25.1;87.0;109.5;;;28.0;34.5;11.51;;3.18;110.8%;;137.5;144.0;;;
2008;Jackson, Darnell;PF;79.0;240.5;27.1;83.25;106.5;;;27.0;31.0;11.75;;3.26;105.4%;;133.5;137.5;52.0;Kansas;MIA
2008;James, Shawn;PF;79.75;217.0;24.0;89.0;111.0;;;;;;;;111.6%;;;;;;
2008;Jefferson, Davon;SF;77.25;213.0;25.1;81.5;105.0;;;27.0;32.0;12.02;;3.36;105.5%;;132.0;137.0;;;
2008;Jones, Joseph;PF;79.0;240.0;27.0;84.25;107.0;;;25.5;31.0;11.61;;3.33;106.6%;;132.5;138.0;;;
2008;Jordan, DeAndre;C;81.75;250.0;26.3;90.0;113.5;;;26.0;30.5;12.3;;3.27;110.1%;;139.5;144.0;35.0;Texas A&M;LAC
2008;Kaun, Sasha;C-PF;81.0;247.0;26.5;88.0;110.0;;;29.0;32.0;12.06;;3.2;108.6%;;139.0;142.0;56.0;Kansas;OKC
2008;Kemp, Marcelus;SG;75.0;221.0;27.6;80.5;103.5;;;26.0;30.0;11.79;;3.39;107.3%;;129.5;133.5;;;
2008;Leunen, Maarty;SF;79.25;222.0;24.8;80.0;102.5;;;29.5;34.5;11.57;;3.36;100.9%;;132.0;137.0;54.0;Oregon;HOU
2008;Longar, Longar;C;81.0;212.5;22.8;85.25;109.5;;;;;;;;105.2%;;;;;;
2008;Lopez, Brook;C;83.25;258.0;26.2;89.5;113.0;;;27.5;30.5;12.77;;3.57;107.5%;;140.5;143.5;10.0;Stanford;BRK
2008;Love, Kevin;PF;79.75;255.0;28.2;83.25;106.0;;;29.5;35.0;11.17;;3.22;104.4%;;135.5;141.0;5.0;UCLA;MEM
2008;Maric, Aleks;C;81.75;273.0;28.7;85.0;109.5;;;23.0;28.0;11.76;;3.35;104.0%;;132.5;137.5;;;
2008;Mayo, O.J.;SG-PG;75.25;200.0;24.8;78.0;99.5;;;30.5;41.0;11.04;;3.14;103.7%;;130.0;140.5;3.0;USC;MIN
2008;Mays, James;PF;78.75;227.0;25.7;85.75;105.0;;;29.5;35.0;11.23;;3.19;108.9%;;134.5;140.0;;;
2008;Mbah a Moute, Luc;SF;77.75;221.0;25.7;86.5;103.5;;;32.0;38.5;11.71;;3.17;111.3%;;135.5;142.0;37.0;UCLA;MIL
2008;McGee, JaVale;C-PF;83.0;241.0;24.6;90.0;114.5;;;27.0;32.5;12.75;;3.25;108.4%;;141.5;147.0;18.0;Nevada;WAS
2008;Neitzel, Drew;PG;71.75;175.5;24.0;74.5;95.0;;;25.5;32.0;11.19;;3.2;103.8%;;120.5;127.0;;;
2008;Nelson, DeMarcus;PG-SG;73.0;198.0;26.1;82.0;98.5;;;34.5;38.5;10.54;;3.13;112.3%;;133.0;137.0;;;
2008;Padgett, David;C-PF;82.25;239.5;24.9;85.0;109.5;;;24.0;28.0;12.45;;3.45;103.3%;;133.5;137.5;;;
2008;Pargo, Jeremy;PG;72.5;208.0;27.8;77.0;96.0;;;32.0;37.0;10.65;;3.07;106.2%;;128.0;133.0;;;
2008;Plaisted, Trent;PF;81.25;240.0;25.6;82.5;105.5;;;30.5;35.5;11.32;;3.17;101.5%;;136.0;141.0;46.0;Brigham Young University Hawaii;OKC
2008;Prowell, Quan;SF-PF;78.75;225.5;25.6;82.5;103.5;;;32.0;36.0;11.79;;3.14;104.8%;;135.5;139.5;;;
2008;Pruitt, Shaun;C-PF;80.25;242.2;26.4;85.0;107.5;;;27.0;32.5;11.3;;3.4;105.9%;;134.5;140.0;;;
2008;Randolph, Anthony;PF-SF;81.0;197.0;21.1;87.0;109.0;;;29.0;35.0;11.86;;3.26;107.4%;;138.0;144.0;14.0;LSU;GSW
2008;Rhodes, Charles;PF;79.25;244.0;27.3;83.25;107.5;;;26.5;33.5;11.51;;3.13;105.0%;;134.0;141.0;;;
2008;Riek, John;C;82.5;237.0;24.5;92.75;;;;;;;;;112.4%;;;;;;
2008;Roberts, Brian;PG;72.25;173.0;23.3;73.25;95.0;;;31.5;36.5;10.65;;3.05;101.4%;;126.5;131.5;;;
2008;Robinson, Russell;PG;72.5;196.0;26.2;80.0;100.5;;;25.0;31.5;11.3;;3.15;110.3%;;125.5;132.0;;;
2008;Roby, Richard;SG-SF;76.25;203.0;24.5;81.75;104.0;;;;;;;;107.2%;;;;;;
2008;Rose, Derrick;PG;73.5;196.0;25.5;80.0;98.5;;;34.5;40.0;11.69;;3.05;108.8%;;133.0;138.5;1.0;Memphis;CHI
2008;Singletary, Sean;PG;71.0;183.8;25.6;76.5;95.0;;;26.0;;;;;107.7%;;121.0;;42.0;Virginia;SAC
2008;Steele, Ronald;PG;72.25;183.5;24.7;76.25;97.5;;;25.0;29.5;11.08;;3.26;105.5%;;122.5;127.0;;;
2008;Taylor, Bryce;SG;74.75;210.0;26.4;81.0;99.5;;;34.5;41.0;11.08;;3.19;108.4%;;134.0;140.5;;;
2008;Taylor, Mike;SG-PG;72.75;166.2;22.1;79.25;98.0;;;31.0;39.0;10.98;;3.08;108.9%;;129.0;137.0;55.0;Iowa State;POR
2008;Tyndale, Mark;SG-SF;74.75;217.0;27.3;83.0;103.5;;;27.0;33.5;12.52;;3.14;111.0%;;130.5;137.0;;;
2008;Vaden, Robert;SG;75.5;199.0;24.5;80.0;101.0;;;26.0;29.5;11.97;;3.4;106.0%;;127.0;130.5;54.0;UAB;CHA
2008;Washington, Deron;SF;77.25;198.5;23.4;81.0;102.5;;;34.0;40.0;11.03;;3.09;104.9%;;136.5;142.5;59.0;Virginia Tech;DET
2008;Weems, Sonny;SG-SF;76.0;193.0;23.5;82.0;104.0;;;29.0;36.5;10.58;;2.96;107.9%;;133.0;140.5;39.0;Arkansas;CHI
2008;Westbrook, Russell;PG;74.25;192.0;24.5;79.75;100.0;;;30.0;36.5;10.98;;3.08;107.4%;;130.0;136.5;4.0;UCLA;OKC
2008;Williams, Reggie;SG;75.25;199.0;24.7;81.25;103.0;;;31.5;36.5;11.32;;3.07;108.0%;;134.5;139.5;;;
2007;Abukar, Mohamed;SF;80.0;210.0;23.1;81.0;103.0;;;30.5;35.0;11.78;;3.37;101.3%;;133.5;138.0;;;
2007;Boggan, Mario;PF;77.0;240.0;28.5;86.0;107.0;;;24.0;26.5;12.18;;3.45;111.7%;;131.0;133.5;;;
2007;Bradshaw, Craig;PF;80.0;240.0;26.4;85.5;106.5;;;26.0;28.0;11.88;;3.54;106.9%;;132.5;134.5;;;
2007;Brewer, Corey;SF-SG;78.0;185.0;21.4;80.25;103.0;;;30.5;36.5;11.69;;3.22;102.9%;;133.5;139.5;51.0;Oklahoma;MIA
2007;Brewer, Corey;SF-SG;78.0;185.0;21.4;80.25;103.0;;;30.5;36.5;11.69;;3.22;102.9%;;133.5;139.5;7.0;Florida;MIN
2007;Brooks, Aaron;PG;70.0;161.0;23.1;76.0;94.0;;;32.5;39.5;10.57;;3.2;108.6%;;126.5;133.5;26.0;Oregon;HOU
2007;Brown, Bobby;PG;71.0;170.0;23.7;76.0;95.5;;;32.5;41.0;11.27;;3.25;107.0%;;128.0;136.5;;;
2007;Carter, Russell;SG;75.0;221.0;27.6;80.5;97.5;;;33.0;38.5;11.61;;3.29;107.3%;;130.5;136.0;;;
2007;Collins, Coleman;PF;80.0;236.0;25.9;86.0;107.0;;;30.0;35.0;11.47;;;107.5%;;137.0;142.0;;;
2007;Conley, Mike;PG;71.0;175.0;24.4;77.75;94.5;;;35.5;40.5;11.63;;3.09;109.5%;;130.0;135.0;4.0;Ohio State;MEM
2007;Cook, Daequan;SG;75.0;203.0;25.4;80.25;101.5;;;30.0;34.5;11.12;;3.22;107.0%;;131.5;136.0;21.0;Ohio State;PHI
2007;Covile, Ryvon;C-PF;79.0;250.0;28.2;85.25;107.5;;;25.0;30.5;12.52;;3.37;107.9%;;132.5;138.0;;;
2007;Crittenton, Javaris;PG;75.0;194.0;24.2;77.5;98.0;;;32.5;38.0;11.6;;3.32;103.3%;;130.5;136.0;19.0;Georgia Tech;LAL
2007;Davidson, Jermareo;PF;81.0;230.0;24.6;88.0;109.5;;;27.0;30.0;12.63;;3.53;108.6%;;136.5;139.5;36.0;Alabama;GSW
2007;Doellman, Justin;PF;80.0;205.0;22.5;80.75;105.0;;;;;;;;100.9%;;;;;;
2007;Dowdell, Zabian;PG;73.0;191.0;25.2;82.0;100.0;;;30.0;33.5;11.13;;3.29;112.3%;;130.0;133.5;;;
2007;Dudley, Jared;SF;77.0;219.0;26.0;79.0;102.0;;;28.0;32.0;11.32;;3.45;102.6%;;130.0;134.0;22.0;Boston College;CHA
2007;Durant, Kevin;SF-PF;81.0;215.0;23.0;88.75;110.0;;;26.0;33.5;12.33;;3.45;109.6%;;136.0;143.5;2.0;Texas;OKC
2007;Freeman, Rashaun;PF;78.0;244.0;28.2;83.5;104.0;;;28.0;32.0;11.43;;3.41;107.1%;;132.0;136.0;;;
2007;Gray, Aaron;C;84.0;271.0;27.0;87.25;108.5;;;27.0;32.5;12.07;;3.7;103.9%;;135.5;141.0;49.0;Pitt;CHI
2007;Green, Caleb;PF;78.0;238.0;27.5;83.75;103.0;;;28.5;36.0;11.72;;3.46;107.4%;;131.5;139.0;;;
2007;Green, Jeff;SF;79.0;228.0;25.7;85.25;103.0;;;33.5;38.0;12.0;;3.34;107.9%;;136.5;141.0;5.0;Georgetown;BOS
2007;Green, Taurean;PG;71.0;173.0;24.1;74.25;96.0;;;29.0;32.5;11.3;;3.26;104.6%;;125.0;128.5;52.0;Florida;POR
2007;Hawes, Spencer;PF;82.0;244.0;25.5;84.5;110.0;;;26.0;29.0;11.88;;3.51;103.0%;;136.0;139.0;10.0;Washington;SAC
2007;Heath, Brandon;PG;74.0;181.0;23.2;79.0;94.0;;;32.0;36.0;11.39;;3.28;106.8%;;126.0;130.0;;;
2007;Hill, Herbert;C;79.0;232.0;26.1;86.25;108.5;;;30.5;34.0;12.31;;3.39;109.2%;;139.0;142.5;55.0;Providence;UTA
2007;Horford, Al;PF;80.0;246.0;27.0;84.75;107.0;;;31.0;35.5;12.15;;3.37;105.9%;;138.0;142.5;3.0;Florida;ATL
2007;Hosley, Quinton;SF-SG;77.0;215.0;25.5;83.25;105.0;;;28.5;34.0;12.47;;3.32;108.1%;;133.5;139.0;;;
2007;Hughes, James;C;81.0;209.0;22.4;87.0;111.0;;;31.0;33.0;13.31;;3.37;107.4%;;142.0;144.0;;;
2007;Hunt, Jeremy;SG;74.0;198.0;25.4;80.25;101.5;;;30.5;33.0;12.11;;3.29;108.4%;;132.0;134.5;;;
2007;Ibekwe, Ekene;PF;80.0;208.0;22.8;90.0;104.0;;;34.5;39.0;11.0;;3.28;112.5%;;138.5;143.0;;;
2007;James, Dominic;PG;70.0;175.0;25.1;74.0;93.0;;;33.5;38.5;10.94;;3.11;105.7%;;126.5;131.5;;;
2007;Johnson, Trey;SG;75.0;216.0;27.0;77.0;98.0;;;26.5;35.0;11.78;;3.31;102.7%;;124.5;133.0;;;
2007;Jones-Jennings, Rashad;PF;78.0;235.0;27.2;84.0;105.5;;;25.0;30.0;12.18;;3.29;107.7%;;130.5;135.5;;;
2007;Jordan, Jared;PG;72.0;183.0;24.8;72.0;94.0;;;24.5;28.5;11.02;;3.39;100.0%;;118.5;122.5;45.0;Marist College;LAC
2007;Karl, Coby;SG-PG;75.0;204.0;25.5;83.0;99.5;;;32.0;34.5;11.57;;3.41;110.7%;;131.5;134.0;;;
2007;Kavaliauskas, Antanas;PF;81.0;237.0;25.4;82.5;106.5;;;25.5;30.0;11.19;;3.42;101.9%;;132.0;136.5;;;
2007;Landry, Carl;PF;79.0;248.0;27.9;83.0;102.5;;;31.5;36.5;11.35;;3.29;105.1%;;134.0;139.0;31.0;Purdue;OKC
2007;Lasme, Stephane;PF;77.0;213.0;25.3;86.0;107.0;;;29.5;36.0;11.73;;3.22;111.7%;;136.5;143.0;46.0;UMass;GSW
2007;Law, Acie;PG;74.0;186.0;23.9;78.5;98.0;;;29.0;34.0;11.0;;3.22;106.1%;;127.0;132.0;11.0;Texas A&M;ATL
2007;Lekic, Marko;C;81.0;267.0;28.6;85.0;108.5;;;24.0;30.5;11.96;;3.43;104.9%;;132.5;139.0;;;
2007;Lewis, Ron;SG;74.0;194.0;24.9;78.5;99.0;;;33.0;38.0;11.59;;3.22;106.1%;;132.0;137.0;;;
2007;Martin, Cartier;SF;76.0;218.0;26.5;82.0;103.5;;;27.0;29.5;12.1;;3.43;107.9%;;130.5;133.0;;;
2007;McGuire, Dominic;SF;79.0;220.0;24.8;82.5;104.0;;;28.5;34.5;10.95;;3.25;104.4%;;132.5;138.5;47.0;Fresno State;WAS
2007;McRoberts, Josh;PF;80.0;240.0;26.4;85.0;106.5;;;27.5;31.5;11.7;;3.47;106.3%;;134.0;138.0;37.0;Duke;POR
2007;Mejia, Sammy;SG;77.0;218.0;25.8;83.0;105.0;;;27.0;31.5;11.87;;3.49;107.8%;;132.0;136.5;57.0;DePaul;DET
2007;Newley, Brad;SG;77.0;201.0;23.8;80.0;102.5;;;29.5;31.5;11.77;;3.29;103.9%;;132.0;134.0;54.0;;HOU
2007;Nichols, Demetris;SF;78.0;211.0;24.4;84.25;105.0;;;28.5;32.5;10.39;;3.38;108.0%;;133.5;137.5;53.0;Syracuse;POR
2007;Noah, Joakim;PF;82.0;223.0;23.3;85.25;106.5;;;32.5;37.5;11.79;;3.47;104.0%;;139.0;144.0;9.0;Florida;CHI
2007;Oden, Greg;C;83.0;257.0;26.2;88.25;112.0;;;32.0;34.0;11.67;;3.27;106.3%;;144.0;146.0;1.0;Ohio State;POR
2007;Radenovic, Ivan;PF;81.0;226.0;24.2;83.75;106.0;;;23.0;28.0;11.61;;3.6;103.4%;;129.0;134.0;;;
2007;Reynolds, JR;PG;72.0;188.0;25.5;75.25;95.0;;;27.5;34.5;11.69;;3.24;104.5%;;122.5;129.5;;;
2007;Richard, Chris;PF;79.0;252.0;28.4;88.5;110.5;;;26.5;30.5;11.39;;3.29;112.0%;;137.0;141.0;41.0;Florida;MIN
2007;Salisbery, Dustin;SG;75.0;208.0;26.0;80.0;100.5;;;34.0;38.0;11.07;;3.12;106.7%;;134.5;138.5;;;
2007;Schilb, Blake;SG;77.0;214.0;25.4;81.0;102.5;;;26.5;33.5;11.63;;3.36;105.2%;;129.0;136.0;;;
2007;Seibutis, Renaldas;SG;76.0;185.0;22.5;80.75;101.0;;;24.0;32.5;11.33;;3.39;106.3%;;125.0;133.5;50.0;;DAL
2007;Sessions, Ramon;PG;74.0;185.0;23.8;76.25;97.5;;;29.5;33.5;11.65;;3.27;103.0%;;127.0;131.0;56.0;Nevada;MIL
2007;Shakur, Mustafa;PG;75.0;185.0;23.1;77.5;99.0;;;28.5;35.0;11.82;;3.27;103.3%;;127.5;134.0;;;
2007;Smith, Jason;PF;82.75;233.0;23.9;82.75;106.0;;;33.5;37.5;10.96;;3.29;100.0%;;139.5;143.5;20.0;Colorado State;MIA
2007;Strawberry, DJ;SG;75.75;199.0;24.4;78.5;101.0;;;28.5;35.0;10.87;;3.14;103.6%;;129.5;136.0;59.0;Maryland;PHO
2007;Stuckey, Rodney;SG-PG;75.75;207.0;25.4;79.25;100.5;;;30.5;35.0;11.34;;3.11;104.6%;;131.0;135.5;15.0;Eastern Washington;DET
2007;Sumpter, Curtis;SF;78.0;227.0;26.2;81.5;104.0;;;27.5;32.5;11.3;;3.22;104.5%;;131.5;136.5;;;
2007;Sun, Yue;SF;79.75;212.0;23.4;81.0;105.0;;;29.0;34.0;10.68;;3.45;101.6%;;134.0;139.0;40.0;;LAL
2007;Tatum, Jamaal;PG;71.5;168.0;23.1;74.5;93.5;;;28.5;33.0;11.51;;3.22;104.2%;;122.0;126.5;;;
2007;Terry, Reyshawn;SF;78.75;222.0;25.2;82.0;103.5;;;31.0;37.5;11.76;;3.26;104.1%;;134.5;141.0;44.0;UNC;ORL
2007;Thornton, Al;SF;77.75;221.0;25.7;85.0;104.0;;;35.0;41.0;11.96;;3.16;109.3%;;139.0;145.0;14.0;Florida State;LAC
2007;Tolliver, Anthony;PF;79.0;242.0;27.3;86.5;107.5;;;28.5;30.0;11.49;;3.29;109.5%;;136.0;137.5;;;
2007;Traore, Ali;C-PF;80.75;249.0;26.8;88.0;108.5;;;25.0;29.0;12.16;;3.52;109.0%;;133.5;137.5;;;
2007;Visser, Kyle;C;82.0;242.0;25.3;83.0;108.0;;;26.0;29.0;12.6;;3.39;101.2%;;134.0;137.0;;;
2007;Watkins, Darryl;C;80.75;241.0;26.0;87.0;110.0;;;26.5;31.0;11.65;;3.56;107.7%;;136.5;141.0;;;
2007;Wingate, Major;C;80.5;242.0;26.3;88.0;109.0;;;27.5;30.5;12.14;;3.47;109.3%;;136.5;139.5;;;
2007;Wood, DaShaun;PG;70.75;167.0;23.5;72.75;92.0;;;31.5;34.5;11.4;;3.23;102.8%;;123.5;126.5;;;
2007;Wright, Brandan;PF;80.75;200.0;21.6;87.75;108.5;;;30.5;35.5;11.76;;3.31;108.7%;;139.0;144.0;8.0;UNC;CHA
2007;Wright, Julian;SF-PF;78.5;211.0;24.1;86.25;108.0;;;28.5;33.5;11.48;;3.36;109.9%;;136.5;141.5;13.0;Kansas;CHA
2007;Wyatt, Avis;PF;80.75;212.0;22.9;85.0;107.0;;;27.5;32.0;11.46;;3.23;105.3%;;134.5;139.0;;;
2007;Young, Nick;SG-SF;77.0;206.0;24.4;84.0;100.5;;;39.5;40.5;11.0;;3.25;109.1%;;140.0;141.0;16.0;USC;WAS
2007;Young, Thaddeus;SF;77.75;210.0;24.4;83.5;106.0;;;34.5;37.0;11.06;;3.19;107.4%;;140.5;143.0;12.0;Georgia Tech;PHI
2006;Adeleke, Kenny;PF-C;78.5;250.0;28.5;82.25;104.0;;;28.5;30.5;11.57;;3.47;104.8%;;132.5;134.5;;;
